age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_compact,education_compact_num,us,married
18,Unknown,11th,7,Never_married,Unknown,Own_child,White,Male,0,0,35,United_States,<=50K,No degree,0,1,0
42,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,1
23,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
32,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,45,United_States,<=50K,Bachelor's,3,1,1
52,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,85,United_States,>50K,High school or GED,1,1,1
36,Private,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,>50K,Associate's,2,1,1
38,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,Unknown,>50K,High school or GED,1,0,1
50,Private,HS_grad,9,Widowed,Sales,Not_in_family,White,Female,0,2444,72,United_States,>50K,High school or GED,1,1,0
23,Unknown,Assoc_acdm,12,Never_married,Unknown,Own_child,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,0
71,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,12,United_States,>50K,Professional school,5,1,1
27,Private,HS_grad,9,Never_married,Other_service,Other_relative,Black,Female,0,0,30,United_States,<=50K,High school or GED,1,1,0
56,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,1
28,Self_emp_not_inc,Some_college,10,Never_married,Prof_specialty,Unmarried,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
45,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
28,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,1
28,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
18,Private,Some_college,10,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,15,United_States,<=50K,High school or GED,1,1,0
62,Private,7th_8th,4,Divorced,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
35,Private,12th,8,Separated,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
39,Private,10th,6,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,60,United_States,<=50K,No degree,0,1,1
24,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,Black,Male,0,0,20,United_States,<=50K,High school or GED,1,1,0
58,Private,9th,5,Divorced,Farming_fishing,Not_in_family,Black,Male,0,0,40,United_States,<=50K,No degree,0,1,0
48,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
57,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,Bachelor's,3,1,1
31,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,<=50K,Bachelor's,3,1,1
25,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
34,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,15024,0,36,United_States,>50K,Bachelor's,3,1,1
29,Self_emp_not_inc,7th_8th,4,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,72,United_States,<=50K,No degree,0,1,1
38,Private,Assoc_acdm,12,Divorced,Exec_managerial,Unmarried,Black,Female,0,0,40,United_States,<=50K,Associate's,2,1,0
21,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
34,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,70,United_States,<=50K,High school or GED,1,1,1
50,Private,Bachelors,13,Never_married,Sales,Unmarried,White,Female,0,0,32,United_States,<=50K,Bachelor's,3,1,0
50,Private,HS_grad,9,Divorced,Prof_specialty,Unmarried,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
49,Federal_gov,Assoc_voc,11,Divorced,Exec_managerial,Unmarried,Black,Female,0,0,45,United_States,<=50K,Associate's,2,1,0
30,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,70,United_States,<=50K,Bachelor's,3,1,0
29,State_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,Asian_Pac_Islander,Male,0,0,20,Taiwan,<=50K,Master's,4,0,1
22,State_gov,Some_college,10,Never_married,Adm_clerical,Not_in_family,Other,Male,0,0,20,United_States,<=50K,High school or GED,1,1,0
42,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
19,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
31,Private,Some_college,10,Divorced,Other_service,Unmarried,White,Female,0,0,48,United_States,<=50K,High school or GED,1,1,0
42,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,21,United_States,<=50K,Bachelor's,3,1,1
20,Private,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,0,20,United_States,<=50K,High school or GED,1,1,0
51,Unknown,HS_grad,9,Married_civ_spouse,Unknown,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
50,Private,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,No degree,0,1,1
27,Self_emp_inc,9th,5,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
26,Private,11th,7,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
61,Unknown,HS_grad,9,Married_civ_spouse,Unknown,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
20,Private,Some_college,10,Never_married,Protective_serv,Own_child,White,Male,0,0,40,Germany,<=50K,High school or GED,1,0,0
51,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
52,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
33,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Male,0,0,38,United_States,<=50K,High school or GED,1,1,0
31,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,60,India,<=50K,Bachelor's,3,0,1
24,Private,Some_college,10,Married_civ_spouse,Other_service,Wife,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,1
56,Private,Bachelors,13,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,1
19,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
29,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,3942,0,50,United_States,<=50K,No degree,0,1,1
18,Private,HS_grad,9,Never_married,Sales,Other_relative,White,Female,1055,0,30,United_States,<=50K,High school or GED,1,1,0
43,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
43,State_gov,Doctorate,16,Married_spouse_absent,Prof_specialty,Unmarried,White,Male,25236,0,64,United_States,>50K,Doctorate,6,1,0
21,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
51,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,1
20,Unknown,11th,7,Married_civ_spouse,Unknown,Other_relative,White,Female,0,0,39,United_States,<=50K,No degree,0,1,0
41,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,65,United_States,>50K,High school or GED,1,1,1
45,State_gov,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
20,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,30,United_States,<=50K,High school or GED,1,1,0
28,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,60,United_States,>50K,Bachelor's,3,1,1
50,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Wife,White,Female,15024,0,40,United_States,>50K,Master's,4,1,1
47,Private,Bachelors,13,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
80,Self_emp_not_inc,7th_8th,4,Widowed,Farming_fishing,Not_in_family,White,Male,0,0,35,United_States,<=50K,No degree,0,1,0
47,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,35,Iran,<=50K,High school or GED,1,0,1
19,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Male,0,0,84,United_States,<=50K,High school or GED,1,1,0
45,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
17,Private,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,12,United_States,<=50K,No degree,0,1,0
37,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,1
27,Private,Some_college,10,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
17,Private,12th,8,Never_married,Other_service,Own_child,White,Male,0,0,16,United_States,<=50K,No degree,0,1,0
18,Self_emp_not_inc,HS_grad,9,Never_married,Farming_fishing,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
57,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
26,Private,HS_grad,9,Separated,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
26,Private,Masters,14,Never_married,Exec_managerial,Own_child,White,Female,0,0,40,United_States,<=50K,Master's,4,1,0
36,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,>50K,Bachelor's,3,1,1
51,Private,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,80,United_States,>50K,High school or GED,1,1,1
38,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
77,Unknown,5th_6th,3,Married_civ_spouse,Unknown,Husband,White,Male,0,0,20,United_States,<=50K,No degree,0,1,1
51,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,0
24,Private,11th,7,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
35,Private,HS_grad,9,Divorced,Farming_fishing,Not_in_family,White,Male,0,0,65,United_States,<=50K,High school or GED,1,1,0
35,Unknown,10th,6,Divorced,Unknown,Not_in_family,White,Male,0,0,99,United_States,<=50K,No degree,0,1,0
51,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,40,United_States,>50K,Bachelor's,3,1,1
28,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
37,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
43,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
23,Private,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
42,Private,Bachelors,13,Married_civ_spouse,Sales,Wife,White,Female,0,0,40,Puerto_Rico,<=50K,Bachelor's,3,0,1
58,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,40,United_States,>50K,High school or GED,1,1,1
52,Local_gov,HS_grad,9,Married_civ_spouse,Other_service,Wife,Black,Female,0,0,20,United_States,<=50K,High school or GED,1,1,1
29,Private,HS_grad,9,Divorced,Sales,Not_in_family,Amer_Indian_Eskimo,Female,0,0,50,United_States,<=50K,High school or GED,1,1,0
27,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,1
28,Private,Some_college,10,Never_married,Adm_clerical,Own_child,Black,Female,0,0,40,Jamaica,<=50K,High school or GED,1,0,0
59,Private,Assoc_acdm,12,Married_civ_spouse,Craft_repair,Husband,White,Male,7298,0,20,United_States,>50K,Associate's,2,1,1
28,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
24,Private,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
20,Private,10th,6,Married_spouse_absent,Handlers_cleaners,Not_in_family,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
54,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
65,Private,HS_grad,9,Divorced,Other_service,Not_in_family,White,Male,0,0,25,United_States,<=50K,High school or GED,1,1,0
18,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
38,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
29,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
27,Private,HS_grad,9,Never_married,Adm_clerical,Own_child,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
36,Private,Masters,14,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K,Master's,4,1,1
55,State_gov,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
22,Private,5th_6th,3,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,30,Mexico,<=50K,No degree,0,0,0
28,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
20,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,0,0,30,United_States,<=50K,High school or GED,1,1,0
24,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,3908,0,40,United_States,<=50K,Bachelor's,3,1,1
36,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,50,United_States,>50K,Master's,4,1,1
68,Self_emp_inc,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
49,Self_emp_not_inc,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,0,0,50,United_States,>50K,High school or GED,1,1,0
18,Private,7th_8th,4,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
50,Self_emp_not_inc,Doctorate,16,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,60,United_States,>50K,Doctorate,6,1,0
37,Private,12th,8,Separated,Priv_house_serv,Unmarried,Black,Female,0,0,40,United_States,<=50K,No degree,0,1,0
60,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,Master's,4,1,1
43,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
43,Self_emp_inc,Doctorate,16,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,70,United_States,>50K,Doctorate,6,1,1
17,Private,11th,7,Never_married,Priv_house_serv,Own_child,White,Female,0,0,9,United_States,<=50K,No degree,0,1,0
43,Private,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,50,United_States,<=50K,High school or GED,1,1,0
39,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,26,Unknown,<=50K,High school or GED,1,0,1
21,Self_emp_not_inc,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,15,United_States,<=50K,High school or GED,1,1,0
42,Self_emp_not_inc,Doctorate,16,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,7,Unknown,<=50K,Doctorate,6,0,0
48,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,7298,0,60,United_States,>50K,High school or GED,1,1,1
56,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,14084,0,45,United_States,>50K,Bachelor's,3,1,0
21,Private,Assoc_acdm,12,Never_married,Other_service,Own_child,White,Female,0,0,30,United_States,<=50K,Associate's,2,1,0
28,Local_gov,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,Asian_Pac_Islander,Male,0,0,40,Hong_Kong,>50K,Associate's,2,0,1
39,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
40,Private,7th_8th,4,Married_civ_spouse,Sales,Husband,White,Male,4064,0,40,United_States,<=50K,No degree,0,1,1
38,Local_gov,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,0
59,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,36,United_States,>50K,High school or GED,1,1,1
51,Federal_gov,HS_grad,9,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
19,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,16,United_States,<=50K,High school or GED,1,1,0
23,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
31,Private,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
42,Private,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Husband,Black,Male,0,0,40,United_States,<=50K,Associate's,2,1,1
43,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
45,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,55,United_States,>50K,High school or GED,1,1,1
34,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,35,United_States,<=50K,High school or GED,1,1,1
21,Private,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,30,United_States,<=50K,High school or GED,1,1,0
34,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
55,Self_emp_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
30,Private,Assoc_voc,11,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,0
29,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,3137,0,48,Ireland,<=50K,High school or GED,1,0,1
19,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,0,0,20,United_States,<=50K,High school or GED,1,1,0
45,Self_emp_not_inc,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Male,0,0,35,United_States,<=50K,Bachelor's,3,1,0
42,Private,Bachelors,13,Married_civ_spouse,Other_service,Husband,Asian_Pac_Islander,Male,0,0,72,Philippines,>50K,Bachelor's,3,0,1
